TSC,CPU,DOM,vCPU,PKG,PP0,PP1,DRAM
23514863368068,2,4,0,2299973240,709141895,161314112,0
23514863591948,2,4,0,2299973240,709141895,161314112,0
23514863731656,2,4,0,2299973240,709141895,161314112,0
23514863954784,2,4,0,2299973240,709141895,161314112,0
23514864093996,2,4,0,2299973240,709141895,161314112,0
23514864374620,2,4,0,2299973240,709141895,161314112,0
23514864549348,2,4,0,2299973240,709141895,161314112,0
23514864793924,2,4,0,2299973240,709141895,161314112,0
23514864933496,2,4,0,2299973240,709141895,161314112,0
23514865276020,2,4,0,2299973240,709141895,161314112,0
23514865585212,2,4,0,2299973240,709141895,161314112,0
23514865724940,2,32767,2,2299973240,709141895,161314112,0
23514865897920,2,4,0,2299973240,709141895,161314112,0
23514866040124,2,4,0,2299973240,709141895,161314112,0
23514866357932,2,4,0,2299973240,709141895,161314112,0
23514867668016,2,4,0,2299975066,709143491,161314131,0
23514870995112,2,4,0,2299976872,709145024,161314150,0
23514888987664,2,4,0,2299984881,709151572,161314245,0
23514892207620,2,32767,2,2299986520,709152910,161314264,0
23514892418580,2,4,0,2299986520,709152910,161314264,0
23514895595432,2,32767,2,2299988072,709154149,161314284,0
23514895702644,2,4,0,2299988072,709154149,161314284,0
23514898983812,2,32767,2,2299989629,709155480,161314303,0
23514899065352,2,4,0,2299989629,709155480,161314303,0
23514899236844,2,4,0,2299989629,709155480,161314303,0
23514902376056,2,32767,2,2299991173,709156803,161314322,0
23514902471520,2,4,0,2299991173,709156803,161314322,0
23514905783696,2,32767,2,2299992687,709158080,161314341,0
23514905891820,2,4,0,2299992687,709158080,161314341,0
23514909173060,2,32767,2,2299993974,709159138,161314360,0
23514909281072,2,4,0,2299993974,709159138,161314360,0
23514911343616,2,32767,2,2299995410,709160334,161314379,0
23514911436800,2,4,0,2299995410,709160334,161314379,0
23514911588084,2,32767,2,2299995410,709160334,161314379,0
23514911811516,2,4,0,2299995410,709160334,161314379,0
23514911966344,2,32767,2,2299995410,709160334,161314379,0
23514912087808,2,4,0,2299995410,709160334,161314379,0
23514912228344,2,4,0,2299995410,709160334,161314379,0
23514912427304,2,32767,2,2299995410,709160334,161314379,0
23514912601668,2,4,0,2299995410,709160334,161314379,0
23514912673744,2,32767,2,2299995410,709160334,161314379,0
23514912825616,2,4,0,2299995410,709160334,161314379,0
23514912965328,2,4,0,2299995410,709160334,161314379,0
23514913154560,2,4,0,2299995410,709160334,161314379,0
23514913403528,2,4,0,2299995410,709160334,161314379,0
23514913522852,2,4,0,2299995410,709160334,161314379,0
23514913712012,2,4,0,2299995410,709160334,161314379,0
23514913805500,2,4,0,2299995410,709160334,161314379,0
23514913948252,2,4,0,2299995410,709160334,161314379,0
23514914087672,2,4,0,2299995410,709160334,161314379,0
23514914166724,2,4,0,2299995410,709160334,161314379,0
23514914306912,2,4,0,2299997443,709162128,161314398,0
23514914445744,2,4,0,2299997443,709162128,161314398,0
23514914525004,2,4,0,2299997443,709162128,161314398,0
23514914665072,2,4,0,2299997443,709162128,161314398,0
23514914743896,2,4,0,2299997443,709162128,161314398,0
23514914884084,2,4,0,2299997443,709162128,161314398,0
23514915022640,2,4,0,2299997443,709162128,161314398,0
23514915101692,2,4,0,2299997443,709162128,161314398,0
23514915241924,2,4,0,2299997443,709162128,161314398,0
23514915380924,2,4,0,2299997443,709162128,161314398,0
23514915459984,2,4,0,2299997443,709162128,161314398,0
23514915601500,2,4,0,2299997443,709162128,161314398,0
23514915717684,2,4,0,2299997443,709162128,161314398,0
23514915965404,2,4,0,2299997443,709162128,161314398,0
23514916043352,2,4,0,2299997443,709162128,161314398,0
23514916165052,2,32767,2,2299997443,709162128,161314398,0
23514916310400,2,4,0,2299997443,709162128,161314398,0
23514916498956,2,32767,2,2299997443,709162128,161314398,0
23514916661140,2,4,0,2299997443,709162128,161314398,0
23514916818760,2,32767,2,2299997443,709162128,161314398,0
23514916907244,2,4,0,2299997443,709162128,161314398,0
23514917047304,2,4,0,2299997443,709162128,161314398,0
23514917126520,2,4,0,2299997443,709162128,161314398,0
23514917267448,2,4,0,2299997443,709162128,161314398,0
23514917346108,2,4,0,2299997443,709162128,161314398,0
23514917487568,2,4,0,2299997443,709162128,161314398,0
23514917565888,2,4,0,2299999311,709163771,161314417,0
23514917706360,2,4,0,2299999311,709163771,161314417,0
23514917785004,2,4,0,2299999311,709163771,161314417,0
23514917925188,2,4,0,2299999311,709163771,161314417,0
23514918097772,2,4,0,2299999311,709163771,161314417,0
23514918239244,2,4,0,2299999311,709163771,161314417,0
23514918318344,2,4,0,2299999311,709163771,161314417,0
23514918459204,2,4,0,2299999311,709163771,161314417,0
23514918538172,2,4,0,2299999311,709163771,161314417,0
23514918678780,2,4,0,2299999311,709163771,161314417,0
23514918757644,2,4,0,2299999311,709163771,161314417,0
23514919338112,2,32767,2,2299999311,709163771,161314417,0
23514919422384,2,4,0,2299999311,709163771,161314417,0
23514922822088,2,32767,2,2300000979,709165213,161314436,0
23514922900940,2,4,0,2300000979,709165213,161314436,0
23514926121340,2,32767,2,2300002522,709166526,161314456,0
23514926211172,2,4,0,2300002522,709166526,161314456,0
23514929514100,2,32767,2,2300003988,709167769,161314475,0
23514929593408,2,4,0,2300003988,709167769,161314475,0
23514932906164,2,32767,2,2300005491,709169047,161314494,0
23514932984452,2,4,0,2300005491,709169047,161314494,0
23514936298468,2,32767,2,2300006961,709170297,161314513,0
23514936390900,2,4,0,2300006961,709170297,161314513,0
23514939691372,2,32767,2,2300008446,709171560,161314532,0
23514939770444,2,4,0,2300008446,709171560,161314532,0
23514943083328,2,32767,2,2300009996,709172878,161314552,0
23514943161560,2,4,0,2300009996,709172878,161314552,0
23514946568628,2,32767,2,2300011356,709174015,161314571,0
23514946659384,2,4,0,2300011356,709174015,161314571,0
23514949868292,2,32767,2,2300012679,709175124,161314589,0
23514949947644,2,4,0,2300012679,709175124,161314589,0
23514953260300,2,32767,2,2300014054,709176274,161314608,0
23514953338652,2,4,0,2300014054,709176274,161314608,0
23514956652800,2,32767,2,2300015344,709177339,161314627,0
23514956743168,2,4,0,2300015344,709177339,161314627,0
23514960045440,2,32767,2,2300016796,709178563,161314647,0
23514960124548,2,4,0,2300016796,709178563,161314647,0
23514963441052,2,32767,2,2300018066,709179617,161314666,0
23514963528896,2,4,0,2300018066,709179617,161314666,0
23514964701246,2,32767,2,2300018066,709179617,161314666,0
23514964912346,2,4,0,2300018066,709179617,161314666,0
23514965032958,2,32767,2,2300018066,709179617,161314666,0
23514965139214,2,4,0,2300018066,709179617,161314666,0
23514965282690,2,4,0,2300019341,709180666,161314685,0
23514965459650,2,4,0,2300019341,709180666,161314685,0
23514965602910,2,4,0,2300019341,709180666,161314685,0
23514965683950,2,4,0,2300019341,709180666,161314685,0
23514965824874,2,4,0,2300019341,709180666,161314685,0
23514965903590,2,4,0,2300019341,709180666,161314685,0
23514966057466,2,32767,2,2300019341,709180666,161314685,0
23514966231578,2,4,0,2300019341,709180666,161314685,0
23514966347950,2,32767,2,2300019341,709180666,161314685,0
23514966777710,2,4,0,2300019341,709180666,161314685,0
23514966905422,2,32767,2,2300019341,709180666,161314685,0
23514967115446,2,4,0,2300019341,709180666,161314685,0
23514967324166,2,4,0,2300019341,709180666,161314685,0
23514967475850,2,32767,2,2300019341,709180666,161314685,0
23514967646002,2,4,0,2300019341,709180666,161314685,0
23514967786534,2,4,0,2300019341,709180666,161314685,0
23514968008070,2,4,0,2300019341,709180666,161314685,0
23514968227758,2,4,0,2300019341,709180666,161314685,0
23514968446654,2,4,0,2300019341,709180666,161314685,0
23514968665686,2,4,0,2300021142,709182238,161314704,0
23514968884678,2,4,0,2300021142,709182238,161314704,0
23514969103746,2,4,0,2300021142,709182238,161314704,0
23514969322698,2,4,0,2300021142,709182238,161314704,0
23514969541266,2,4,0,2300021142,709182238,161314704,0
23514969760278,2,4,0,2300021142,709182238,161314704,0
23514969978818,2,4,0,2300021142,709182238,161314704,0
23514970326774,2,4,0,2300021142,709182238,161314704,0
23514970550062,2,4,0,2300021142,709182238,161314704,0
23514970769134,2,4,0,2300021142,709182238,161314704,0
23514970988734,2,4,0,2300021142,709182238,161314704,0
23514971208950,2,4,0,2300021142,709182238,161314704,0
23514971428598,2,4,0,2300021142,709182238,161314704,0
23514971648026,2,4,0,2300021142,709182238,161314704,0
23514971867442,2,4,0,2300021142,709182238,161314704,0
23514972087222,2,4,0,2300023004,709183872,161314724,0
23514972306998,2,4,0,2300023004,709183872,161314724,0
23514972526814,2,4,0,2300023004,709183872,161314724,0
23514972808746,2,4,0,2300023004,709183872,161314724,0
23514972974382,2,32767,2,2300023004,709183872,161314724,0
23514973136358,2,4,0,2300023004,709183872,161314724,0
23514973275390,2,4,0,2300023004,709183872,161314724,0
23514973495510,2,4,0,2300023004,709183872,161314724,0
23514973744266,2,4,0,2300023004,709183872,161314724,0
23514973964906,2,4,0,2300023004,709183872,161314724,0
23514974186686,2,4,0,2300023004,709183872,161314724,0
23514974405566,2,4,0,2300023004,709183872,161314724,0
23514974625190,2,4,0,2300023004,709183872,161314724,0
23514974928482,2,4,0,2300023004,709183872,161314724,0
23514975147574,2,4,0,2300023004,709183872,161314724,0
23514975365986,2,4,0,2300023004,709183872,161314724,0
23514975585786,2,4,0,2300024821,709185464,161314743,0
23514975805378,2,4,0,2300024821,709185464,161314743,0
23514976024802,2,4,0,2300024821,709185464,161314743,0
23514976244086,2,4,0,2300024821,709185464,161314743,0
23514976463002,2,4,0,2300024821,709185464,161314743,0
23514976682622,2,4,0,2300024821,709185464,161314743,0
23514976902162,2,4,0,2300024821,709185464,161314743,0
23514977271546,2,4,0,2300024821,709185464,161314743,0
23514977415962,2,32767,2,2300024821,709185464,161314743,0
23514977588938,2,4,0,2300024821,709185464,161314743,0
23514977729226,2,4,0,2300024821,709185464,161314743,0
23514977949530,2,4,0,2300024821,709185464,161314743,0
23514978169238,2,4,0,2300024821,709185464,161314743,0
23514978388478,2,4,0,2300024821,709185464,161314743,0
23514978607546,2,4,0,2300024821,709185464,161314743,0
23514978826418,2,4,0,2300024821,709185464,161314743,0
23514979045734,2,4,0,2300026481,709186900,161314762,0
23514979265438,2,4,0,2300026481,709186900,161314762,0
23514979484854,2,4,0,2300026481,709186900,161314762,0
23514979798146,2,4,0,2300026481,709186900,161314762,0
23514980017470,2,4,0,2300026481,709186900,161314762,0
23514980236506,2,4,0,2300026481,709186900,161314762,0
23514980511638,2,4,0,2300026481,709186900,161314762,0
23514980641358,2,32767,2,2300026481,709186900,161314762,0
23514980886998,2,4,0,2300026481,709186900,161314762,0
23514981060782,2,32767,2,2300026481,709186900,161314762,0
23514981224506,2,4,0,2300026481,709186900,161314762,0
23514981364018,2,4,0,2300026481,709186900,161314762,0
23514981583922,2,4,0,2300026481,709186900,161314762,0
23514981803518,2,4,0,2300026481,709186900,161314762,0
23514982022514,2,4,0,2300026481,709186900,161314762,0
23514982242118,2,4,0,2300026481,709186900,161314762,0
23514982460586,2,4,0,2300028245,709188440,161314781,0
23514982679702,2,4,0,2300028245,709188440,161314781,0
23514982898550,2,4,0,2300028245,709188440,161314781,0
23514983117542,2,4,0,2300028245,709188440,161314781,0
23514983336978,2,4,0,2300028245,709188440,161314781,0
23514983670178,2,4,0,2300028245,709188440,161314781,0
23514983832534,2,32767,2,2300028245,709188440,161314781,0
23514983979990,2,4,0,2300028245,709188440,161314781,0
23514984059430,2,4,0,2300028245,709188440,161314781,0
23514984511222,2,32767,2,2300028245,709188440,161314781,0
23514984686046,2,4,0,2300028245,709188440,161314781,0
23514984892770,2,32767,2,2300028245,709188440,161314781,0
23514985030930,2,4,0,2300028245,709188440,161314781,0
23514985371638,2,32767,2,2300028245,709188440,161314781,0
23514985598742,2,4,0,2300028245,709188440,161314781,0
23514985679342,2,4,0,2300028245,709188440,161314781,0
23514985822682,2,32767,2,2300030069,709190038,161314800,0
23514985987158,2,4,0,2300030069,709190038,161314800,0
23514986137674,2,32767,2,2300030069,709190038,161314800,0
23514986226062,2,4,0,2300030069,709190038,161314800,0
23514986364742,2,32767,2,2300030069,709190038,161314800,0
23514986534278,2,4,0,2300030069,709190038,161314800,0
23514986648702,2,32767,2,2300030069,709190038,161314800,0
23514986755650,2,4,0,2300030069,709190038,161314800,0
23514986902514,2,32767,2,2300030069,709190038,161314800,0
23514987075666,2,4,0,2300030069,709190038,161314800,0
23514987178090,2,32767,2,2300030069,709190038,161314800,0
23514987397334,2,4,0,2300030069,709190038,161314800,0
23514987585230,2,32767,2,2300030069,709190038,161314800,0
23514987751994,2,4,0,2300030069,709190038,161314800,0
23514987900586,2,32767,2,2300030069,709190038,161314800,0
23514987997006,2,4,0,2300030069,709190038,161314800,0
23514988124362,2,32767,2,2300030069,709190038,161314800,0
23514988271874,2,4,0,2300030069,709190038,161314800,0
23514988436742,2,32767,2,2300030069,709190038,161314800,0
23514988533422,2,4,0,2300030069,709190038,161314800,0
23514988670922,2,32767,2,2300030069,709190038,161314800,0
23514988842754,2,4,0,2300030069,709190038,161314800,0
23514989053730,2,32767,2,2300031899,709191651,161314818,0
23514989154090,2,4,0,2300031899,709191651,161314818,0
23514989287926,2,32767,2,2300031899,709191651,161314818,0
23514989445622,2,4,0,2300031899,709191651,161314818,0
23514989603614,2,32767,2,2300031899,709191651,161314818,0
23514989696354,2,4,0,2300031899,709191651,161314818,0
23514989831130,2,32767,2,2300031899,709191651,161314818,0
23514989999030,2,4,0,2300031899,709191651,161314818,0
23514990130330,2,32767,2,2300031899,709191651,161314818,0
23514990226770,2,4,0,2300031899,709191651,161314818,0
23514990367822,2,4,0,2300031899,709191651,161314818,0
23514990447826,2,4,0,2300031899,709191651,161314818,0
23514990570102,2,32767,2,2300031899,709191651,161314818,0
23514990725798,2,4,0,2300031899,709191651,161314818,0
23514990803546,2,4,0,2300031899,709191651,161314818,0
23514990882762,2,4,0,2300031899,709191651,161314818,0
23514991052994,2,32767,2,2300031899,709191651,161314818,0
23514991216050,2,4,0,2300031899,709191651,161314818,0
23514991353542,2,32767,2,2300031899,709191651,161314818,0
23514991453186,2,4,0,2300031899,709191651,161314818,0
23514991625242,2,32767,2,2300031899,709191651,161314818,0
23514991799326,2,4,0,2300031899,709191651,161314818,0
23514991929234,2,32767,2,2300031899,709191651,161314818,0
23514992025798,2,4,0,2300031899,709191651,161314818,0
23514992166702,2,4,0,2300031899,709191651,161314818,0
23514992245718,2,4,0,2300031899,709191651,161314818,0
23514992379458,2,32767,2,2300031899,709191651,161314818,0
23514992545214,2,4,0,2300033717,709193238,161314838,0
23514992680738,2,32767,2,2300033717,709193238,161314838,0
23514992781094,2,4,0,2300033717,709193238,161314838,0
23514992854958,2,4,0,2300033717,709193238,161314838,0
23514992994398,2,4,0,2300033717,709193238,161314838,0
23514993069550,2,4,0,2300033717,709193238,161314838,0
23514993210682,2,4,0,2300033717,709193238,161314838,0
23514993289994,2,4,0,2300033717,709193238,161314838,0
23514993405198,2,32767,2,2300033717,709193238,161314838,0
23514993577258,2,4,0,2300033717,709193238,161314838,0
23514993702218,2,32767,2,2300033717,709193238,161314838,0
23514993891290,2,4,0,2300033717,709193238,161314838,0
23514994010198,2,32767,2,2300033717,709193238,161314838,0
23514994171366,2,4,0,2300033717,709193238,161314838,0
23514994252214,2,4,0,2300033717,709193238,161314838,0
23514994404030,2,32767,2,2300033717,709193238,161314838,0
23514994555542,2,4,0,2300033717,709193238,161314838,0
23514994698818,2,32767,2,2300033717,709193238,161314838,0
23514994804986,2,4,0,2300033717,709193238,161314838,0
23514995027334,2,32767,2,2300033717,709193238,161314838,0
23514995212498,2,4,0,2300033717,709193238,161314838,0
23514995375562,2,32767,2,2300033717,709193238,161314838,0
23514995533958,2,4,0,2300033717,709193238,161314838,0
23514995687446,2,32767,2,2300033717,709193238,161314838,0
23514995794118,2,4,0,2300035499,709194804,161314857,0
23514995966866,2,32767,2,2300035499,709194804,161314857,0
23514996164586,2,4,0,2300035499,709194804,161314857,0
23514996288778,2,32767,2,2300035499,709194804,161314857,0
23514996384994,2,4,0,2300035499,709194804,161314857,0
23514996653310,2,32767,2,2300035499,709194804,161314857,0
23514996802022,2,4,0,2300035499,709194804,161314857,0
23514996955234,2,32767,2,2300035499,709194804,161314857,0
23514997117322,2,4,0,2300035499,709194804,161314857,0
23514997214862,2,32767,2,2300035499,709194804,161314857,0
23514997321246,2,4,0,2300035499,709194804,161314857,0
23514997502110,2,4,0,2300035499,709194804,161314857,0
23514997587254,2,4,0,2300035499,709194804,161314857,0
23514997726514,2,4,0,2300035499,709194804,161314857,0
23514997885862,2,4,0,2300035499,709194804,161314857,0
23514998023390,2,4,0,2300035499,709194804,161314857,0
23514998175722,2,4,0,2300035499,709194804,161314857,0
